inv_pk,inv_type,inv_scancode,inv_name,inv_size,inv_receiptalias,inv_discontinued,pi1_description,pi2_description,brd_name,dpt_name,sib_baseprice,inv_lastreceived,inv_lastsold,del_ingredientList,Ingredient_1,Ingredient_2,Ingredient_3,Ingredient_4,Ingredient_5,Ingredient_6,Ingredient_7,Ingredient_8,Ingredient_9,Ingredient_10,Ingredient_11,Ingredient_12,Ingredient_13,Ingredient_14,Ingredient_15,Ingredient_16,Ingredient_17,Ingredient_18,Ingredient_19,Ingredient_20,Ingredient_21,Ingredient_22,Ingredient_23,Ingredient_24,Ingredient_25,Ingredient_26,Ingredient_27,Ingredient_28,Ingredient_29,Ingredient_30,Ingredient_31,Ingredient_32,Ingredient_33,Ingredient_34,Ingredient_35,Ingredient_36,Ingredient_37,Ingredient_38,Ingredient_39,Ingredient_40,Ingredient_41,Ingredient_42,Ingredient_43,Ingredient_44,Ingredient_45,Ingredient_46,Ingredient_47,Ingredient_48,Ingredient_49,Ingredient_50,Ingredient_51,Ingredient_52,Ingredient_53,Ingredient_54,Ingredient_55,Ingredient_56,Ingredient_57,Ingredient_58,Ingredient_59,Ingredient_60,Ingredient_61,Ingredient_62,Ingredient_63,Ingredient_64,Ingredient_65,Ingredient_66,Ingredient_67,Ingredient_68,Ingredient_69,Ingredient_70,Ingredient_71,Ingredient_72,Ingredient_73,Ingredient_74,Ingredient_75,Ingredient_76,Ingredient_77,Ingredient_78,Ingredient_79,Ingredient_80,Ingredient_81,Ingredient_82,Ingredient_83,Ingredient_84,Ingredient_85,Ingredient_86,Ingredient_87,Ingredient_88,Ingredient_89,Ingredient_90,Ingredient_91,Ingredient_92,Ingredient_93,Ingredient_94,Ingredient_95,Ingredient_96,Ingredient_97,Ingredient_98,Ingredient_99,Ingredient_100,Ingredient_101,Ingredient_102,Ingredient_103,Ingredient_104,Ingredient_105,Ingredient_106,Ingredient_107,Ingredient_108,Ingredient_109,Ingredient_110,Ingredient_111,Ingredient_112,Ingredient_113,Ingredient_114,Ingredient_115
46078,Stock Inventory     ,68055688406,Cracker 7 Grain OG            ,5 29 oz             ,Cracker 7 Grain                 ,1,SHELF STABLE CRACKERS & CRISPB,SS CRACKERS CLASSIC & DELI    ,Dare                          ,Packaged Grocery              ,3 49,4/16/18 0:00,6/4/18 17:55,"ORGANIC ENRICHED FLOUR (ORGANIC WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ORGANIC WHOLE WHEAT FLOUR, ORGANIC SUNFLOWER OIL, ORGANIC COCONUT OIL, ORGANIC SUGAR, ORGANIC FLAX SEEDS, SEA SALT, ORGANIC OATS, LEAVENING (AMMONIUM BICARBONATE, BAKING SODA), ORGANIC WHEAT BRAN, ORGANIC SKIM MILK, ORGANIC CRACKED WHEAT, ORGANIC SUNFLOWER SEEDS, ORGANIC MILLET, ORGANIC SESAME SEEDS, NATURAL FLAVOR, ORGANIC ROSEMARY EXTRACT, TOCOPHEROL TO PROTECT FLAVOR, ENZYMES ",ORGANIC ENRICHED FLOUR (ORGANIC WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ORGANIC WHOLE WHEAT FLOUR, ORGANIC SUNFLOWER OIL, ORGANIC COCONUT OIL, ORGANIC SUGAR, ORGANIC FLAX SEEDS, SEA SALT, ORGANIC OATS, LEAVENING (AMMONIUM BICARBONATE, BAKING SODA), ORGANIC WHEAT BRAN, ORGANIC SKIM MILK, ORGANIC CRACKED WHEAT, ORGANIC SUNFLOWER SEEDS, ORGANIC MILLET, ORGANIC SESAME SEEDS, NATURAL FLAVOR, ORGANIC ROSEMARY EXTRACT, TOCOPHEROL TO PROTECT FLAVOR, ENZYMES ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46072,Stock Inventory     ,7.59E+11,Mac & Cheese Crazy Bugs OG    ,6 oz                ,Mac&Chse Crazy Bugs             ,1,SHELF STABLE ENTREES & MIXES  ,SS MACARONI & CHEESE          ,Back To Nature                ,Packaged Grocery              ,3 39,4/4/18 0:00,9/22/18 16:11,"ORGANIC PASTA (ORGANIC WHEAT]); ORGANIC CHEDDAR CHEESE SAUCE MIX (ORGANIC SKIM MILK, ORGANIC BUTTER MILK  ORGANIC CHEDDAR CHEESE [CULTURED PASTEURIZED ORGANIC MILK, SALT, ENZYMES (NON-ANIMAL)], ORGANIC MALTODEXTRIN, SALT, ORGANIC CORNSTARCH, CULTURED ORGANIC MILK, ORGANIC ANNATTO [COLOR]) ",ORGANIC PASTA (ORGANIC WHEAT]); ORGANIC CHEDDAR CHEESE SAUCE MIX (ORGANIC SKIM MILK, ORGANIC BUTTER MILK  ORGANIC CHEDDAR CHEESE [CULTURED PASTEURIZED ORGANIC MILK, SALT, ENZYMES (NON-ANIMAL)], ORGANIC MALTODEXTRIN, SALT, ORGANIC CORNSTARCH, CULTURED ORGANIC MILK, ORGANIC ANNATTO [COLOR]) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45956,Stock Inventory     ,70227600048,Matzo Whole Wheat Passover    ,11 oz ,STR Matzo WhWheat Pass 11OZ,0,SHELF STABLE CRACKERS & CRISPB,SS CRISPBREADS & TOASTS       ,Streit's                      ,Packaged Grocery              ,4 39,1/29/25 0:00,6/15/24 10:24,"PASSOVER WHOLE WHEAT FLOUR, WATER ",PASSOVER WHOLE WHEAT FLOUR, WATER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46039,Stock Inventory     ,8.56E+11,Bar Thai                      ,1 9 oz              ,Bar Thai                        ,1,SHELF STABLE WELLNESS BARS & G,SS BARS WELLNESS              ,Chapul                        ,Packaged Grocery              ,2 99,2/5/18 0:00,2/24/18 17:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45904,Stock Inventory     ,8.52E+11,Potato Crisps BBQ             ,5 6 oz              ,Potato Crisps BBQ               ,1,SHELF STABLE CHIPS PRETZELS SN,SS POTATO CHIPS               ,The Good Crisp Company        ,Packaged Grocery              ,3 89,1/27/20 0:00,5/16/20 11:49,"DRIED POTATOES, PALM OIL (VITAMIN E), TAPIOCA STARCH, BARBEQUE FLAVOR (SUGAR, SALT, TAPIOCA STARCH, HVP, YEAST EXTRACT, SODIUM TRIPOLYPHOSPHATE, CARRAGEENAN, SPICES & HERBS (PEPPER, GARLIC, ONION, CLOVE, ALLSPICE), BBQ SEASONING, NATURAL CARAMEL COLOR, PAPRIKA OLEORESIN, SMOKE FLAVOUR, VITAMIN E), (CONTAINS SOY AND MILK), SALT, SUGAR, WHITE PEPPER ",DRIED POTATOES, PALM OIL (VITAMIN E), TAPIOCA STARCH, BARBEQUE FLAVOR (SUGAR, SALT, TAPIOCA STARCH, HVP, YEAST EXTRACT, SODIUM TRIPOLYPHOSPHATE, CARRAGEENAN, SPICES & HERBS (PEPPER, GARLIC, ONION, CLOVE, ALLSPICE), BBQ SEASONING, NATURAL CARAMEL COLOR, PAPRIKA OLEORESIN, SMOKE FLAVOUR, VITAMIN E), (CONTAINS SOY AND MILK), SALT, SUGAR, WHITE PEPPER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46038,Stock Inventory     ,8.56E+11,Bar Chaco                     ,1 9 oz              ,Bar Chaco                       ,1,SHELF STABLE WELLNESS BARS & G,SS BARS WELLNESS              ,Chapul                        ,Packaged Grocery              ,2 99,2/5/18 0:00,2/24/18 15:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46037,Stock Inventory     ,8.56E+11,Bar Aztec                     ,1 9 oz              ,Bar Aztec                       ,1,SHELF STABLE WELLNESS BARS & G,SS BARS WELLNESS              ,Chapul                        ,Packaged Grocery              ,2 99,2/5/18 0:00,2/23/18 16:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45909,Stock Inventory     ,8.50E+11,Chickpea Puff Sriracha        ,4 oz                ,Chckpea Pf Sriracha             ,1,SHELF STABLE CHIPS PRETZELS SN,SS PUFFED SNACKS              ,Hippeas                       ,Packaged Grocery              ,3 79,1/15/18 0:00,3/21/18 14:48,"ORGANIC CHICKPEA FLOUR, ORGANIC RICE FLOUR, ORGANIC SUNFLOWER OIL, ORGANIC TAPIOCA STARCH, ORGANIC SEASONING [SUGAR*, SALT, RED PEPPER*, VINEGAR POWDER (MALTODEXTRIN*, VINEGAR*), GARLIC POWDER*, JALAPENO PEPPER*, PAPRIKA EXTRACT (COLOR), NATURAL FLAVOR, YEAST EXTRACT*], ORGANIC PEA HULL FIBER ",ORGANIC CHICKPEA FLOUR, ORGANIC RICE FLOUR, ORGANIC SUNFLOWER OIL, ORGANIC TAPIOCA STARCH, ORGANIC SEASONING [SUGAR*, SALT, RED PEPPER*, VINEGAR POWDER (MALTODEXTRIN*, VINEGAR*), GARLIC POWDER*, JALAPENO PEPPER*, PAPRIKA EXTRACT (COLOR), NATURAL FLAVOR, YEAST EXTRACT*], ORGANIC PEA HULL FIBER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46040,Stock Inventory     ,8.56E+11,Bar Matcha                    ,1 9 oz              ,Bar Matcha                      ,1,SHELF STABLE WELLNESS BARS & G,SS BARS WELLNESS              ,Chapul                        ,Packaged Grocery              ,2 99,2/5/18 0:00,2/18/18 14:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46019,Stock Inventory     ,8.55E+11,Cereal Maple Crunch GF        ,10 6 oz             ,Cereal Maple Crunch             ,1,SHELF STABLE COLD CEREALS     ,SS CEREAL COLD ADULT & FAMILY ,Freedom Foods                 ,Packaged Grocery              ,5 59,5/30/18 0:00,9/22/18 17:05,"FLOUR MIX (RICE FLOUR, WHOLE GRAIN SORGHUM FLOUR[21%],YELLOW CORN FLOUR), CANE SUGAR, PSYLLIUM HUSK, MAPLE SYRUP (2%), CONTAINS 2% OR LESS OF LOW ERUCIC ACID RAPESSEED OIL, SALT, CALCIUM PHOSPHATE, SUNFLOWER LECITHIN, NATURAL FLAVORS ",FLOUR MIX (RICE FLOUR, WHOLE GRAIN SORGHUM FLOUR[21%],YELLOW CORN FLOUR), CANE SUGAR, PSYLLIUM HUSK, MAPLE SYRUP (2%), CONTAINS 2% OR LESS OF LOW ERUCIC ACID RAPESSEED OIL, SALT, CALCIUM PHOSPHATE, SUNFLOWER LECITHIN, NATURAL FLAVORS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46018,Stock Inventory     ,8.55E+11,Cereal Crunch Pro-Teen GF     ,10 6 oz             ,Cereal Crunch ProTn             ,1,SHELF STABLE COLD CEREALS     ,SS CEREAL COLD ADULT & FAMILY ,Freedom Foods                 ,Packaged Grocery              ,4 19,9/24/18 0:00,2/13/19 16:12,"FLOUR MIX (CHICKPEA FLOUR, RICE FLOUR, YELLOW CORN FLOUR), CANE SUGAR, PSYLLIUM HUSK, LOW ERUCIC ACID RAPESEED OIL, CONTAINS 2% OR LESS OF SALT, CALCIUM PHOSPHATE, RICE BRAN EXTRACT, NATURAL FLAVORS ",FLOUR MIX (CHICKPEA FLOUR, RICE FLOUR, YELLOW CORN FLOUR), CANE SUGAR, PSYLLIUM HUSK, LOW ERUCIC ACID RAPESEED OIL, CONTAINS 2% OR LESS OF SALT, CALCIUM PHOSPHATE, RICE BRAN EXTRACT, NATURAL FLAVORS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46017,Stock Inventory     ,8.55E+11,Cereal Cocoa Crunch GF        ,10 oz               ,Cereal Cocoa Crunch             ,1,SHELF STABLE COLD CEREALS     ,SS CEREAL COLD ADULT & FAMILY ,Freedom Foods                 ,Packaged Grocery              ,5 49,2/1/18 0:00,4/15/18 11:39,"GLUTEN FREE FLOUR MIX (RICE, NON-GMO CORN, AND WHOLEGRAIN SORGHUM FLOUR MIX), CANE SUGAR, CHOCOLATE SYRUP (NON-GMO CORN SYRUP, COCOA POWDER, CANE SUGAR), PSYLLIUM, COCOA POWDER, SALT, PALM OIL (AS EMULSIFIER), NATURAL CHOCOLATE FLAVOR, VITAMINS (NIACIN, THIAMINE, FOLIC ACID) ",GLUTEN FREE FLOUR MIX (RICE, NON-GMO CORN, AND WHOLEGRAIN SORGHUM FLOUR MIX), CANE SUGAR, CHOCOLATE SYRUP (NON-GMO CORN SYRUP, COCOA POWDER, CANE SUGAR), PSYLLIUM, COCOA POWDER, SALT, PALM OIL (AS EMULSIFIER), NATURAL CHOCOLATE FLAVOR, VITAMINS (NIACIN, THIAMINE, FOLIC ACID) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45947,Stock Inventory     ,8.12E+11,Water Coconut Sparkling       ,12 fl oz            ,Water Cconut Sprklg             ,1,SHELF STABLE JUICES           ,SS COCONUT WATER              ,Coco Libre                    ,Packaged Grocery              ,2 19,5/16/18 0:00,8/10/18 8:09,"ORGANIC COCONUT WATER FROM CONCENTRATE, CARBONATED PURIFIED WATER, ORGANIC LEMON JUICE, ORGANIC FLAVOR, NATURAL FLAVORS ",ORGANIC COCONUT WATER FROM CONCENTRATE, CARBONATED PURIFIED WATER, ORGANIC LEMON JUICE, ORGANIC FLAVOR, NATURAL FLAVORS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45946,Stock Inventory     ,8.12E+11,Water Coconut Spark Grapefruit,12 fl oz            ,Wtr Ccnt Sprk Grpft             ,1,SHELF STABLE JUICES           ,SS COCONUT WATER              ,Coco Libre                    ,Packaged Grocery              ,2 19,1/22/18 0:00,7/2/18 15:39,"ORGANIC COCONUT WATER FROM CONCENTRATE, CARBONATED PURIFIED WATER, ORGANIC GRAPEFRUIT JUICE, NATURAL FLAVORS ",ORGANIC COCONUT WATER FROM CONCENTRATE, CARBONATED PURIFIED WATER, ORGANIC GRAPEFRUIT JUICE, NATURAL FLAVORS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46022,Stock Inventory     ,7.30E+11,Oats Steel Cut Quick OG       ,24 oz ,NP Oats Steel Cut Qck 24OZ,1,SHELF STABLE HOT CEREALS      ,SS CEREAL HOT INSTANT         ,Nature's Path                 ,Packaged Grocery              ,5 29,8/30/21 0:00,9/25/21 16:40,WHOLE GRAIN STEEL CUT OAT* ,WHOLE GRAIN STEEL CUT OAT* ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46020,Stock Inventory     ,8.55E+11,Cereal Tropic O's GF          ,10 oz               ,Cereal Tropic Os                ,1,SHELF STABLE COLD CEREALS     ,SS CEREAL COLD KIDS           ,Freedom Foods                 ,Packaged Grocery              ,5 59,2/1/18 0:00,5/13/18 9:58,"FLOURMIX (RICE FLOUR, SORGHUM FLOUR, YELLOW CORN FLOUR), SUGAR, PSYLLUIM HUSK, CHICKPEA FIBER, PAPRIKA OLEORESIN COLOR, CARROT OIL COLOR, SWEET POTATO COLOR, TURMERIC OLEORESIN COLOR, TRICALCIUM PHOSPHATE, SUNFLOWER LECITHIN, SALT, NATURAL FLAVOR ",FLOURMIX (RICE FLOUR, SORGHUM FLOUR, YELLOW CORN FLOUR), SUGAR, PSYLLUIM HUSK, CHICKPEA FIBER, PAPRIKA OLEORESIN COLOR, CARROT OIL COLOR, SWEET POTATO COLOR, TURMERIC OLEORESIN COLOR, TRICALCIUM PHOSPHATE, SUNFLOWER LECITHIN, SALT, NATURAL FLAVOR ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46025,Stock Inventory     ,71537020830,Seltzer Cranberry Clementine,33 8 fl oz ,PS Seltzer Cranb Clem 33 8FZ,0,SHELF STABLE WATER            ,SS WATER SPARKLING FLAVORED   ,Polar Seltzer                 ,Packaged Grocery              ,1 29,1/9/25 0:00,2/7/25 15:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45903,Stock Inventory     ,8.52E+11,Potato Chips Sour Cream Onion ,5 6 oz ,TGC Ptto Chps SrCrm Oni 5 6OZ,0,SHELF STABLE CHIPS PRETZELS SN,SS POTATO CHIPS               ,The Good Crisp Company        ,Packaged Grocery              ,3 99,2/6/25 0:00,2/11/25 16:24,DRIED POTATO FLAKES,DRIED POTATO FLAKES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46003,Stock Inventory     ,58449181019,Cereal Choc Peanut Butter OG  ,10 oz               ,Cerl Choc PB                    ,1,SHELF STABLE COLD CEREALS     ,SS CEREAL COLD ADULT & FAMILY ,Nature's Path                 ,Packaged Grocery              ,6 29,5/15/19 18:18,2/10/20 21:00,"Corn meal*, whole grain rolled oats*, cane sugar*, whole wheat meal*, peanut butter*, fair trade dark chocolate chunks* (cane sugar*, unsweetened chocolate*, cocoa butter*, vanilla*), molasses*, sunflower oil*, fair trade cocoa powder*, oat bran*, barley malt extract*, wheat bran*, flavors* (chocolate*, vanilla*), sea salt, rice starch*, honey*, tocopherols (vitamin e)  *",Corn meal*, whole grain rolled oats*, cane sugar*, whole wheat meal*, peanut butter*, fair trade dark chocolate chunks* (cane sugar*, unsweetened chocolate*, cocoa butter*, vanilla*), molasses*, sunflower oil*, fair trade cocoa powder*, oat bran*, barley malt extract*, wheat bran*, flavors* (chocolate*, vanilla*), sea salt, rice starch*, honey*, tocopherols (vitamin e)  *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45955,Stock Inventory     ,41244105335,Juice Apple Sparkling OG      ,10 fl oz            ,"JUCIE,OG2,APPLE,SPARKLIN",1,SHELF STABLE SODA & CARBONATED,SS CELEBRATION BEVERAGES      ,Martinelli's                  ,Packaged Grocery              ,2 29,1/23/18 22:32,3/13/18 19:40,"PASTEURIZED 100% PURE CARBONATED APPLE JUICE FROM U S  GROWN FRESH ORGANIC APPLES, VITAMIN C ",PASTEURIZED 100% PURE CARBONATED APPLE JUICE FROM U S  GROWN FRESH ORGANIC APPLES, VITAMIN C ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45954,Stock Inventory     ,72700002073,Matzo Spelt OG                ,10 oz               ,Matzo Spelt                     ,1,SHELF STABLE CRACKERS & CRISPB,SS CRISPBREADS & TOASTS       ,Manischewitz                  ,Packaged Grocery              ,7 29,1/23/18 22:32,3/31/18 16:44,"ORGANIC UNBLEACHED, UNBROMATED PASSOVER *SPELT FLOUR, AND WATER ",ORGANIC UNBLEACHED, UNBROMATED PASSOVER *SPELT FLOUR, AND WATER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45953,Stock Inventory     ,72700104272,Egg Noodle Wide Gold GF       ,12 oz               ,"EGG NOODLE,WIDE,GLD,GF",1,SHELF STABLE PASTA            ,SS PASTA SHORT                ,Manischewitz                  ,Packaged Grocery              ,6 99,2/4/19 0:00,5/7/19 14:51,"TAPIOCA STARCH, POTATO FLAKES, POTATO STARCH, PASTEURIZED EGG WHITE, SPICES (TURMERIC, PAPRIKA) ",TAPIOCA STARCH, POTATO FLAKES, POTATO STARCH, PASTEURIZED EGG WHITE, SPICES (TURMERIC, PAPRIKA) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45952,Stock Inventory     ,72700102766,Borscht Reduced Sodium        ,24 fl oz            ,Borscht LS                      ,1,SHELF STABLE SOUP             ,SS SOUP RTE                   ,Manischewitz                  ,Packaged Grocery              ,3 69,1/23/18 22:32,4/16/18 10:32,"WATER, BEETS, SUGAR, BEETROOT POWDER, CITRIC ACID ",WATER, BEETS, SUGAR, BEETROOT POWDER, CITRIC ACID ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45896,Stock Inventory     ,6.64E+11,Snack Rounds Muesli Pita      ,12 7 oz             ,Snack Rnds Muesli               ,1,BREAD & BAKED GOODS           ,BAGELS & ENGLISH MUFFINS      ,Ozerys                        ,Packaged Grocery              ,3 99,8/8/18 0:00,9/5/18 20:00,"UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, ANTI-OXIDANT CONTAINING RAISINS (RAISINS, VEGETABLE OIL), ORGANIC EVAPORATED CANE SUGAR, FLAX SEEDS, MULTIGRAIN MIX (CRACKED WHEAT, CRACKED RYE, CRUSHED FLAX SEEDS, MILLET MEAL, CRACKED TRITICALE, BARLEY GRITS, SUNFLOWER SEEDS, ROLLED OATS, DURUM SEMOLINA), SUNFLOWER SEEDS, WHEAT BRAN, ROLLED OATS, SULFATE FREE APPLES, YEAST, SUNFLOWER OIL, SEA SALT, CULTURED WHEAT STARCH, CITRIC ACID, AMYLASE (ENZYME) ",UNBLEACHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC ACID (NATURAL DOUGH CONDITIONER), NIACIN [VITAMIN B-3], IRON [FERROUS SULPHATE], THIAMIN MONONITRATE [VITAMIN B-1], RIBOFLAVIN [VITAMIN B-2], FOLIC ACID], FILTERED WATER, ANTI-OXIDANT CONTAINING RAISINS (RAISINS, VEGETABLE OIL), ORGANIC EVAPORATED CANE SUGAR, FLAX SEEDS, MULTIGRAIN MIX (CRACKED WHEAT, CRACKED RYE, CRUSHED FLAX SEEDS, MILLET MEAL, CRACKED TRITICALE, BARLEY GRITS, SUNFLOWER SEEDS, ROLLED OATS, DURUM SEMOLINA), SUNFLOWER SEEDS, WHEAT BRAN, ROLLED OATS, SULFATE FREE APPLES, YEAST, SUNFLOWER OIL, SEA SALT, CULTURED WHEAT STARCH, CITRIC ACID, AMYLASE (ENZYME) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
